shapechoice1,colorchoice1,shapechoice2,colorchoice2,shapecue,colorcue,choicelocation,subject,datetime
3,2,2,4,2,2,2,Wooster,2022-08-24_09-30-39
12,11,11,5,11,11,1,Wooster,2022-08-24_09-30-39
6,6,11,11,11,11,2,Wooster,2022-08-24_09-30-39
5,9,4,5,5,5,1,Wooster,2022-08-24_09-30-39
8,8,6,6,8,8,1,Wooster,2022-08-24_09-30-39
1,1,2,2,2,2,2,Wooster,2022-08-24_09-30-39
6,5,5,12,5,5,1,Wooster,2022-08-24_09-30-39
6,6,11,11,11,11,2,Wooster,2022-08-24_09-30-39
10,10,14,14,10,10,1,Wooster,2022-08-24_09-30-39
6,6,4,4,4,4,2,Wooster,2022-08-24_09-30-39
7,7,14,14,7,7,1,Wooster,2022-08-24_09-30-39
2,2,13,13,13,13,2,Wooster,2022-08-24_09-30-39
10,10,12,12,12,12,2,Wooster,2022-08-24_09-30-39
8,8,1,1,1,1,2,Wooster,2022-08-24_09-30-39
14,14,11,11,11,11,2,Wooster,2022-08-24_09-30-39
6,1,7,6,6,6,1,Wooster,2022-08-24_09-30-39
11,12,12,11,11,11,1,Wooster,2022-08-24_09-30-39
7,7,8,8,8,8,2,Wooster,2022-08-24_09-30-39
2,2,10,10,2,2,1,Wooster,2022-08-24_09-30-39
10,10,3,3,3,3,2,Wooster,2022-08-24_09-30-39
4,4,9,9,4,4,1,Wooster,2022-08-24_09-30-39
2,2,9,9,9,9,2,Wooster,2022-08-24_09-30-39
5,5,6,6,6,6,2,Wooster,2022-08-24_09-30-39
3,3,6,6,3,3,1,Wooster,2022-08-24_09-30-39
5,5,4,4,5,5,1,Wooster,2022-08-24_09-30-39
14,14,10,10,10,10,2,Wooster,2022-08-24_09-30-39
13,13,5,5,5,5,2,Wooster,2022-08-24_09-30-39
13,13,3,3,13,13,1,Wooster,2022-08-24_09-30-39
2,2,3,3,3,3,2,Wooster,2022-08-24_09-30-39
3,2,4,3,3,3,1,Wooster,2022-08-24_09-30-39
12,12,8,8,8,8,2,Wooster,2022-08-24_09-30-39
2,2,3,3,3,3,2,Wooster,2022-08-24_09-30-39
3,3,13,13,3,3,1,Wooster,2022-08-24_09-30-39
5,5,3,3,5,5,1,Wooster,2022-08-24_09-30-39
12,12,3,3,12,12,1,Wooster,2022-08-24_09-30-39
4,4,2,2,4,4,1,Wooster,2022-08-24_09-30-39
4,4,8,8,4,4,1,Wooster,2022-08-24_09-30-39
10,10,8,8,8,8,2,Wooster,2022-08-24_09-30-39
7,7,11,11,7,7,1,Wooster,2022-08-24_09-30-39
10,10,1,1,1,1,2,Wooster,2022-08-24_09-30-39
8,5,7,8,8,8,1,Wooster,2022-08-24_09-30-39
14,14,4,4,4,4,2,Wooster,2022-08-24_09-30-39
5,5,11,11,5,5,1,Wooster,2022-08-24_09-30-39
9,9,6,6,9,9,1,Wooster,2022-08-24_09-30-39
5,5,9,9,9,9,2,Wooster,2022-08-24_09-30-39
8,7,7,13,7,7,1,Wooster,2022-08-24_09-30-39
2,2,5,5,5,5,2,Wooster,2022-08-24_09-30-39
6,7,7,12,7,7,1,Wooster,2022-08-24_09-30-39
14,14,4,4,4,4,2,Wooster,2022-08-24_09-30-39
12,13,13,12,12,12,1,Wooster,2022-08-24_09-30-39
8,8,7,7,7,7,2,Wooster,2022-08-24_09-30-39
4,12,5,4,4,4,1,Wooster,2022-08-24_09-30-39
8,9,9,10,9,9,2,Wooster,2022-08-24_09-30-39
12,12,10,10,10,10,2,Wooster,2022-08-24_09-30-39
11,11,10,10,11,11,1,Wooster,2022-08-24_09-30-39
1,1,2,2,2,2,2,Wooster,2022-08-24_09-30-39
11,2,10,11,11,11,1,Wooster,2022-08-24_09-30-39
4,4,14,14,14,14,2,Wooster,2022-08-24_09-30-39
11,11,3,3,11,11,1,Wooster,2022-08-24_09-30-39
9,9,13,13,13,13,2,Wooster,2022-08-24_09-30-39
6,6,8,8,8,8,2,Wooster,2022-08-24_09-30-39
2,2,10,10,10,10,2,Wooster,2022-08-24_09-30-39
11,11,9,9,9,9,2,Wooster,2022-08-24_09-30-39
13,14,14,13,13,13,1,Wooster,2022-08-24_09-30-39
6,6,2,2,6,6,1,Wooster,2022-08-24_09-30-39
6,6,3,3,3,3,2,Wooster,2022-08-24_09-30-39
8,8,5,5,8,8,1,Wooster,2022-08-24_09-30-39
7,7,6,6,6,6,2,Wooster,2022-08-24_09-30-39
7,7,1,1,1,1,2,Wooster,2022-08-24_09-30-39
6,6,14,14,14,14,2,Wooster,2022-08-24_09-30-39
14,14,3,3,3,3,2,Wooster,2022-08-24_09-30-39
1,6,2,1,1,1,2,Wooster,2022-08-24_09-30-39
9,9,10,10,9,9,1,Wooster,2022-08-24_09-30-39
2,2,12,12,2,2,1,Wooster,2022-08-24_09-30-39
1,1,8,8,1,1,1,Wooster,2022-08-24_09-30-39
14,13,13,14,14,14,1,Wooster,2022-08-24_09-30-39
14,14,6,6,14,14,1,Wooster,2022-08-24_09-30-39
13,3,12,13,13,13,2,Wooster,2022-08-24_09-30-39
1,1,8,8,1,1,1,Wooster,2022-08-24_09-30-39
12,12,3,3,12,12,1,Wooster,2022-08-24_09-30-39
14,14,4,4,4,4,2,Wooster,2022-08-24_09-30-39
2,12,3,2,2,2,1,Wooster,2022-08-24_09-30-39
8,8,13,13,8,8,1,Wooster,2022-08-24_09-30-39
10,10,8,8,8,8,2,Wooster,2022-08-24_09-30-39
10,9,9,8,9,9,1,Wooster,2022-08-24_09-30-39
11,10,10,11,11,11,1,Wooster,2022-08-24_09-30-39
5,5,12,12,12,12,2,Wooster,2022-08-24_09-30-39
11,11,1,1,11,11,1,Wooster,2022-08-24_09-30-39
5,5,9,9,5,5,1,Wooster,2022-08-24_09-30-39
7,7,10,10,10,10,2,Wooster,2022-08-24_09-30-39
6,6,9,9,6,6,1,Wooster,2022-08-24_09-30-39
5,5,14,14,5,5,1,Wooster,2022-08-24_09-30-39
1,1,8,8,8,8,2,Wooster,2022-08-24_09-30-39
7,7,11,11,11,11,2,Wooster,2022-08-24_09-30-39
13,13,8,8,8,8,2,Wooster,2022-08-24_09-30-39
10,10,3,3,10,10,1,Wooster,2022-08-24_09-30-39
8,8,14,14,8,8,1,Wooster,2022-08-24_09-30-39
9,11,8,9,9,9,1,Wooster,2022-08-24_09-30-39
8,8,5,5,5,5,2,Wooster,2022-08-24_09-30-39
9,9,5,5,5,5,2,Wooster,2022-08-24_09-30-39
1,1,10,10,1,1,1,Wooster,2022-08-24_09-30-39
5,5,11,11,11,11,2,Wooster,2022-08-24_09-30-39
2,2,9,9,9,9,2,Wooster,2022-08-24_09-30-39
9,9,3,3,3,3,2,Wooster,2022-08-24_09-30-39
11,2,10,11,11,11,2,Wooster,2022-08-24_09-30-39
2,2,4,4,4,4,2,Wooster,2022-08-24_09-30-39
6,6,1,1,6,6,1,Wooster,2022-08-24_09-30-39
4,4,12,12,12,12,2,Wooster,2022-08-24_09-30-39
3,3,6,6,3,3,1,Wooster,2022-08-24_09-30-39
9,8,8,3,8,8,2,Wooster,2022-08-24_09-30-39
7,7,6,6,7,7,1,Wooster,2022-08-24_09-30-39
10,10,1,1,1,1,2,Wooster,2022-08-24_09-30-39
5,5,13,13,5,5,1,Wooster,2022-08-24_09-30-39
12,2,13,12,12,12,1,Wooster,2022-08-24_09-30-39
7,7,3,3,3,3,2,Wooster,2022-08-24_09-30-39
6,6,3,3,6,6,1,Wooster,2022-08-24_09-30-39
14,14,8,8,8,8,2,Wooster,2022-08-24_09-30-39
6,6,3,3,6,6,1,Wooster,2022-08-24_09-30-39
5,5,13,13,13,13,2,Wooster,2022-08-24_09-30-39
7,7,9,9,9,9,2,Wooster,2022-08-24_09-30-39
3,3,7,7,3,3,1,Wooster,2022-08-24_09-30-39
14,14,10,10,14,14,1,Wooster,2022-08-24_09-30-39
12,12,7,7,12,12,1,Wooster,2022-08-24_09-30-39
10,10,5,5,5,5,2,Wooster,2022-08-24_09-30-39
7,6,6,12,6,6,1,Wooster,2022-08-24_09-30-39
4,1,5,4,4,4,1,Wooster,2022-08-24_09-30-39
2,2,7,7,7,7,2,Wooster,2022-08-24_09-30-39
2,2,9,9,9,9,2,Wooster,2022-08-24_09-30-39
9,9,8,8,9,9,1,Wooster,2022-08-24_09-30-39
11,11,3,3,11,11,1,Wooster,2022-08-24_09-30-39
5,5,9,9,5,5,1,Wooster,2022-08-24_09-30-39
2,2,9,9,9,9,2,Wooster,2022-08-24_09-30-39
14,14,2,2,2,2,2,Wooster,2022-08-24_09-30-39
7,7,9,9,7,7,1,Wooster,2022-08-24_09-30-39
6,10,7,6,6,6,1,Wooster,2022-08-24_09-30-39
10,10,9,9,10,10,1,Wooster,2022-08-24_09-30-39
5,5,9,9,9,9,2,Wooster,2022-08-24_09-30-39
3,3,9,9,3,3,1,Wooster,2022-08-24_09-30-39
2,2,3,3,3,3,2,Wooster,2022-08-24_09-30-39
9,8,8,13,8,8,2,Wooster,2022-08-24_09-30-39
13,13,12,12,12,12,2,Wooster,2022-08-24_09-30-39
5,5,14,14,5,5,1,Wooster,2022-08-24_09-30-39
12,12,8,8,12,12,1,Wooster,2022-08-24_09-30-39
11,11,8,8,8,8,2,Wooster,2022-08-24_09-30-39
11,11,7,7,7,7,2,Wooster,2022-08-24_09-30-39
14,14,10,10,14,14,1,Wooster,2022-08-24_09-30-39
2,7,3,2,2,2,1,Wooster,2022-08-24_09-30-39
13,13,2,2,13,13,1,Wooster,2022-08-24_09-30-39
8,8,14,14,14,14,2,Wooster,2022-08-24_09-30-39
4,4,13,13,4,4,1,Wooster,2022-08-24_09-30-39
6,6,4,4,6,6,1,Wooster,2022-08-24_09-30-39
8,9,9,2,9,9,1,Wooster,2022-08-24_09-30-39
10,10,8,8,8,8,2,Wooster,2022-08-24_09-30-39
13,12,12,1,12,12,2,Wooster,2022-08-24_09-30-39
4,4,10,10,4,4,1,Wooster,2022-08-24_09-30-39
10,10,1,1,10,10,1,Wooster,2022-08-24_09-30-39
14,10,13,14,14,14,1,Wooster,2022-08-24_09-30-39
9,9,10,10,9,9,1,Wooster,2022-08-24_09-30-39
10,10,8,8,8,8,2,Wooster,2022-08-24_09-30-39
4,4,11,11,11,11,2,Wooster,2022-08-24_09-30-39
4,4,5,5,5,5,2,Wooster,2022-08-24_09-30-39
2,10,1,2,2,2,2,Wooster,2022-08-24_09-30-39
12,12,14,14,12,12,1,Wooster,2022-08-24_09-30-39
5,5,13,13,5,5,1,Wooster,2022-08-24_09-30-39
7,7,10,10,7,7,1,Wooster,2022-08-24_09-30-39
1,1,6,6,1,1,1,Wooster,2022-08-24_09-30-39
2,2,4,4,4,4,2,Wooster,2022-08-24_09-30-39
4,4,9,9,4,4,1,Wooster,2022-08-24_09-30-39
10,11,11,5,11,11,1,Wooster,2022-08-24_09-30-39
8,8,2,2,8,8,1,Wooster,2022-08-24_09-30-39
3,3,6,6,3,3,1,Wooster,2022-08-24_09-30-39
10,10,5,5,10,10,1,Wooster,2022-08-24_09-30-39
9,8,8,13,8,8,2,Wooster,2022-08-24_09-30-39
13,13,9,9,13,13,1,Wooster,2022-08-24_09-30-39
4,2,5,4,4,4,1,Wooster,2022-08-24_09-30-39
9,9,7,7,7,7,2,Wooster,2022-08-24_09-30-39
12,12,2,2,2,2,2,Wooster,2022-08-24_09-30-39
1,1,9,9,1,1,1,Wooster,2022-08-24_09-30-39
2,2,8,8,2,2,1,Wooster,2022-08-24_09-30-39
8,7,7,8,7,7,1,Wooster,2022-08-24_09-30-39
1,1,6,6,6,6,2,Wooster,2022-08-24_09-30-39
8,1,9,8,8,8,1,Wooster,2022-08-24_09-30-39
13,13,8,8,13,13,1,Wooster,2022-08-24_09-30-39
13,13,4,4,4,4,2,Wooster,2022-08-24_09-30-39
5,5,7,7,7,7,2,Wooster,2022-08-24_09-30-39
2,1,1,10,1,1,1,Wooster,2022-08-24_09-30-39
2,2,7,7,2,2,1,Wooster,2022-08-24_09-30-39
11,11,7,7,7,7,2,Wooster,2022-08-24_09-30-39
14,14,3,3,14,14,1,Wooster,2022-08-24_09-30-39
9,11,8,9,9,9,2,Wooster,2022-08-24_09-30-39
6,6,13,13,13,13,2,Wooster,2022-08-24_09-30-39
3,3,9,9,9,9,2,Wooster,2022-08-24_09-30-39
2,2,10,10,2,2,1,Wooster,2022-08-24_09-30-39
14,14,13,13,13,13,2,Wooster,2022-08-24_09-30-39
3,3,13,13,3,3,1,Wooster,2022-08-24_09-30-39
14,14,5,5,5,5,2,Wooster,2022-08-24_09-30-39
9,9,14,14,14,14,2,Wooster,2022-08-24_09-30-39
8,9,9,10,9,9,2,Wooster,2022-08-24_09-30-39
7,1,6,7,7,7,2,Wooster,2022-08-24_09-30-39
8,1,7,8,8,8,2,Wooster,2022-08-24_09-30-39
8,8,5,5,5,5,2,Wooster,2022-08-24_09-30-39
14,14,7,7,14,14,1,Wooster,2022-08-24_09-30-39
10,11,11,10,11,11,2,Wooster,2022-08-24_09-30-39
5,5,7,7,7,7,2,Wooster,2022-08-24_09-30-39
6,6,12,12,6,6,1,Wooster,2022-08-24_09-30-39
1,1,5,5,5,5,2,Wooster,2022-08-24_09-30-39
3,1,4,3,3,3,1,Wooster,2022-08-24_09-30-39
9,9,14,14,14,14,2,Wooster,2022-08-24_09-30-39
8,8,10,10,10,10,2,Wooster,2022-08-24_09-30-39
11,11,4,4,4,4,2,Wooster,2022-08-24_09-30-39
4,4,8,8,4,4,1,Wooster,2022-08-24_09-30-39
9,10,10,8,10,10,2,Wooster,2022-08-24_09-30-39
2,6,3,2,2,2,2,Wooster,2022-08-24_09-30-39
5,5,10,10,5,5,1,Wooster,2022-08-24_09-30-39
13,13,12,12,12,12,2,Wooster,2022-08-24_09-30-39
10,10,5,5,5,5,2,Wooster,2022-08-24_09-30-39
4,4,7,7,4,4,1,Wooster,2022-08-24_09-30-39
13,14,14,6,14,14,1,Wooster,2022-08-24_09-30-39
11,11,13,13,11,11,1,Wooster,2022-08-24_09-30-39
12,8,11,12,12,12,2,Wooster,2022-08-24_09-30-39
13,13,10,10,13,13,1,Wooster,2022-08-24_09-30-39
2,9,3,2,2,2,1,Wooster,2022-08-24_09-30-39
10,4,9,10,10,10,1,Wooster,2022-08-24_09-30-39
9,9,12,12,12,12,2,Wooster,2022-08-24_09-30-39
2,2,3,3,2,2,1,Wooster,2022-08-24_09-30-39
3,3,5,5,5,5,2,Wooster,2022-08-24_09-30-39
7,7,3,3,7,7,1,Wooster,2022-08-24_09-30-39
1,1,8,8,8,8,2,Wooster,2022-08-24_09-30-39
9,9,8,8,9,9,1,Wooster,2022-08-24_09-30-39
11,2,10,11,11,11,1,Wooster,2022-08-24_09-30-39
7,6,6,5,6,6,1,Wooster,2022-08-24_09-30-39
8,8,12,12,8,8,1,Wooster,2022-08-24_09-30-39
6,7,7,8,7,7,2,Wooster,2022-08-24_09-30-39
12,12,8,8,12,12,1,Wooster,2022-08-24_09-30-39
2,1,1,9,1,1,1,Wooster,2022-08-24_09-30-39
11,11,13,13,11,11,1,Wooster,2022-08-24_09-30-39
7,7,6,6,7,7,1,Wooster,2022-08-24_09-30-39
2,2,3,3,3,3,2,Wooster,2022-08-24_09-30-39
8,8,4,4,4,4,2,Wooster,2022-08-24_09-30-39
1,1,3,3,3,3,2,Wooster,2022-08-24_09-30-39
7,7,12,12,7,7,1,Wooster,2022-08-24_09-30-39
11,12,12,5,12,12,2,Wooster,2022-08-24_09-30-39
12,13,13,5,13,13,1,Wooster,2022-08-24_09-30-39
8,8,4,4,8,8,1,Wooster,2022-08-24_09-30-39
13,14,14,11,14,14,1,Wooster,2022-08-24_09-30-39
5,5,2,2,5,5,1,Wooster,2022-08-24_09-30-39
5,5,7,7,5,5,1,Wooster,2022-08-24_09-30-39
2,2,4,4,4,4,2,Wooster,2022-08-24_09-30-39
7,7,2,2,2,2,2,Wooster,2022-08-24_09-30-39
1,1,11,11,1,1,1,Wooster,2022-08-24_09-30-39
12,13,13,9,13,13,1,Wooster,2022-08-24_09-30-39
11,11,7,7,7,7,2,Wooster,2022-08-24_09-30-39
3,13,4,3,3,3,1,Wooster,2022-08-24_09-30-39
1,1,14,14,14,14,2,Wooster,2022-08-24_09-30-39
2,1,3,2,2,2,1,Wooster,2022-08-24_09-30-39
13,13,1,1,13,13,1,Wooster,2022-08-24_09-30-39
10,11,11,10,10,10,1,Wooster,2022-08-24_09-30-39
6,6,3,3,6,6,1,Wooster,2022-08-24_09-30-39
9,10,10,13,10,10,2,Wooster,2022-08-24_09-30-39
5,3,6,5,5,5,1,Wooster,2022-08-24_09-30-39
3,3,11,11,11,11,2,Wooster,2022-08-24_09-30-39
7,8,8,9,8,8,2,Wooster,2022-08-24_09-30-39
7,7,14,14,7,7,1,Wooster,2022-08-24_09-30-39
12,12,7,7,12,12,1,Wooster,2022-08-24_09-30-39
12,12,4,4,12,12,1,Wooster,2022-08-24_09-30-39
8,8,5,5,5,5,2,Wooster,2022-08-24_09-30-39
6,6,3,3,6,6,1,Wooster,2022-08-24_09-30-39
11,11,8,8,11,11,1,Wooster,2022-08-24_09-30-39
13,13,5,5,13,13,1,Wooster,2022-08-24_09-30-39
12,12,14,14,12,12,1,Wooster,2022-08-24_09-30-39
2,2,7,7,2,2,1,Wooster,2022-08-24_09-30-39
3,3,8,8,3,3,1,Wooster,2022-08-24_09-30-39
13,13,10,10,13,13,1,Wooster,2022-08-24_09-30-39
12,12,14,14,14,14,2,Wooster,2022-08-24_09-30-39
13,1,12,13,13,13,2,Wooster,2022-08-24_09-30-39
13,14,14,3,14,14,1,Wooster,2022-08-24_09-30-39
11,11,1,1,11,11,1,Wooster,2022-08-24_09-30-39
1,1,3,3,1,1,1,Wooster,2022-08-24_09-30-39
13,13,6,6,6,6,2,Wooster,2022-08-24_09-30-39
13,14,14,5,14,14,1,Wooster,2022-08-24_09-30-39
1,1,12,12,1,1,1,Wooster,2022-08-24_09-30-39
6,6,8,8,8,8,2,Wooster,2022-08-24_09-30-39
12,13,13,4,13,13,1,Wooster,2022-08-24_09-30-39
3,3,14,14,3,3,1,Wooster,2022-08-24_09-30-39
1,1,3,3,1,1,1,Wooster,2022-08-24_09-30-39
2,1,1,3,1,1,1,Wooster,2022-08-24_09-30-39
8,8,11,11,8,8,1,Wooster,2022-08-24_09-30-39
12,12,13,13,13,13,2,Wooster,2022-08-24_09-30-39
8,8,14,14,8,8,1,Wooster,2022-08-24_09-30-39
4,4,7,7,4,4,1,Wooster,2022-08-24_09-30-39
3,3,5,5,5,5,2,Wooster,2022-08-24_09-30-39
14,14,4,4,4,4,2,Wooster,2022-08-24_09-30-39
2,2,3,3,2,2,1,Wooster,2022-08-24_09-30-39
12,12,11,11,12,12,1,Wooster,2022-08-24_09-30-39
2,2,7,7,7,7,2,Wooster,2022-08-24_09-30-39
5,5,14,14,5,5,1,Wooster,2022-08-24_09-30-39
7,8,6,7,7,7,1,Wooster,2022-08-24_09-30-39
2,1,1,5,1,1,1,Wooster,2022-08-24_09-30-39
12,12,9,9,12,12,1,Wooster,2022-08-24_09-30-39
13,13,4,4,13,13,1,Wooster,2022-08-24_09-30-39
9,9,8,8,9,9,1,Wooster,2022-08-24_09-30-39
12,13,13,4,13,13,1,Wooster,2022-08-24_09-30-39
8,8,11,11,11,11,2,Wooster,2022-08-24_09-30-39
11,11,14,14,11,11,1,Wooster,2022-08-24_09-30-39
7,7,11,11,11,11,2,Wooster,2022-08-24_09-30-39
5,5,8,8,8,8,2,Wooster,2022-08-24_09-30-39
9,9,14,14,9,9,1,Wooster,2022-08-24_09-30-39
3,3,14,14,3,3,1,Wooster,2022-08-24_09-30-39
8,1,7,8,8,8,2,Wooster,2022-08-24_09-30-39
3,3,1,1,3,3,1,Wooster,2022-08-24_09-30-39
1,1,7,7,7,7,2,Wooster,2022-08-24_09-30-39
3,3,14,14,14,14,2,Wooster,2022-08-24_09-30-39
4,3,3,10,3,3,2,Wooster,2022-08-24_09-30-39
9,9,1,1,9,9,1,Wooster,2022-08-24_09-30-39
9,9,14,14,14,14,2,Wooster,2022-08-24_09-30-39
13,1,12,13,13,13,2,Wooster,2022-08-24_09-30-39
9,10,10,9,9,9,1,Wooster,2022-08-24_09-30-39
11,12,12,2,12,12,2,Wooster,2022-08-24_09-30-39
11,12,12,11,12,12,2,Wooster,2022-08-24_09-30-39
14,14,3,3,14,14,1,Wooster,2022-08-24_09-30-39
13,13,10,10,10,10,2,Wooster,2022-08-24_09-30-39
10,10,9,9,10,10,1,Wooster,2022-08-24_09-30-39
9,9,1,1,1,1,2,Wooster,2022-08-24_09-30-39
7,7,6,6,7,7,1,Wooster,2022-08-24_09-30-39
3,3,6,6,6,6,2,Wooster,2022-08-24_09-30-39
8,8,13,13,13,13,2,Wooster,2022-08-24_09-30-39
14,14,11,11,11,11,2,Wooster,2022-08-24_09-30-39
12,12,8,8,8,8,2,Wooster,2022-08-24_09-30-39
13,13,6,6,6,6,2,Wooster,2022-08-24_09-30-39
1,1,13,13,13,13,2,Wooster,2022-08-24_09-30-39
9,8,8,13,8,8,2,Wooster,2022-08-24_09-30-39
9,9,11,11,11,11,2,Wooster,2022-08-24_09-30-39
9,9,2,2,9,9,1,Wooster,2022-08-24_09-30-39
11,11,2,2,2,2,2,Wooster,2022-08-24_09-30-39
11,11,6,6,6,6,2,Wooster,2022-08-24_09-30-39
10,10,4,4,4,4,2,Wooster,2022-08-24_09-30-39
5,5,11,11,11,11,2,Wooster,2022-08-24_09-30-39
11,11,6,6,11,11,1,Wooster,2022-08-24_09-30-39
12,12,10,10,12,12,1,Wooster,2022-08-24_09-30-39
10,10,2,2,10,10,1,Wooster,2022-08-24_09-30-39
14,14,3,3,14,14,1,Wooster,2022-08-24_09-30-39
9,9,2,2,9,9,1,Wooster,2022-08-24_09-30-39
3,3,1,1,1,1,2,Wooster,2022-08-24_09-30-39
12,12,7,7,7,7,2,Wooster,2022-08-24_09-30-39
5,13,4,5,5,5,1,Wooster,2022-08-24_09-30-39
11,11,2,2,11,11,1,Wooster,2022-08-24_09-30-39
8,8,14,14,8,8,1,Wooster,2022-08-24_09-30-39
1,1,14,14,14,14,2,Wooster,2022-08-24_09-30-39
4,3,3,9,3,3,2,Wooster,2022-08-24_09-30-39
10,9,9,3,9,9,1,Wooster,2022-08-24_09-30-39
4,4,12,12,12,12,2,Wooster,2022-08-24_09-30-39
10,10,11,11,11,11,2,Wooster,2022-08-24_09-30-39
12,12,9,9,12,12,1,Wooster,2022-08-24_09-30-39
2,2,1,1,2,2,1,Wooster,2022-08-24_09-30-39
5,5,7,7,7,7,2,Wooster,2022-08-24_09-30-39
7,7,1,1,1,1,2,Wooster,2022-08-24_09-30-39
7,7,2,2,2,2,2,Wooster,2022-08-24_09-30-39
3,3,12,12,3,3,1,Wooster,2022-08-24_09-30-39
10,10,3,3,10,10,1,Wooster,2022-08-24_09-30-39
1,1,7,7,7,7,2,Wooster,2022-08-24_09-30-39
9,9,14,14,14,14,2,Wooster,2022-08-24_09-30-39
10,10,11,11,10,10,1,Wooster,2022-08-24_09-30-39
10,6,9,10,10,10,1,Wooster,2022-08-24_09-30-39
2,1,1,3,1,1,1,Wooster,2022-08-24_09-30-39
10,11,11,1,11,11,2,Wooster,2022-08-24_09-30-39
14,14,10,10,14,14,1,Wooster,2022-08-24_09-30-39
13,13,2,2,13,13,1,Wooster,2022-08-24_09-30-39
1,1,9,9,1,1,1,Wooster,2022-08-24_09-30-39
11,11,4,4,11,11,1,Wooster,2022-08-24_09-30-39
2,2,11,11,2,2,1,Wooster,2022-08-24_09-30-39
6,6,13,13,6,6,1,Wooster,2022-08-24_09-30-39
13,13,5,5,13,13,1,Wooster,2022-08-24_09-30-39
1,1,6,6,6,6,2,Wooster,2022-08-24_09-30-39
10,11,11,12,11,11,2,Wooster,2022-08-24_09-30-39
2,2,12,12,12,12,2,Wooster,2022-08-24_09-30-39
6,3,7,6,6,6,1,Wooster,2022-08-24_09-30-39
2,4,3,2,2,2,1,Wooster,2022-08-24_09-30-39
2,2,4,4,4,4,2,Wooster,2022-08-24_09-30-39
3,3,13,13,13,13,2,Wooster,2022-08-24_09-30-39
11,11,9,9,11,11,1,Wooster,2022-08-24_09-30-39
1,7,2,1,1,1,2,Wooster,2022-08-24_09-30-39
3,3,11,11,3,3,1,Wooster,2022-08-24_09-30-39
11,11,13,13,13,13,2,Wooster,2022-08-24_09-30-39
5,5,3,3,3,3,2,Wooster,2022-08-24_09-30-39
1,1,5,5,1,1,1,Wooster,2022-08-24_09-30-39
6,6,2,2,6,6,1,Wooster,2022-08-24_09-30-39
2,1,1,7,1,1,1,Wooster,2022-08-24_09-30-39
10,10,12,12,12,12,2,Wooster,2022-08-24_09-30-39
3,3,6,6,6,6,2,Wooster,2022-08-24_09-30-39
13,13,14,14,14,14,1,Wooster,2022-08-24_09-30-39
12,3,11,12,12,12,1,Wooster,2022-08-24_09-30-39
10,10,14,14,10,10,1,Wooster,2022-08-24_09-30-39
13,13,5,5,5,5,2,Wooster,2022-08-24_09-30-39
6,6,11,11,11,11,2,Wooster,2022-08-24_09-30-39
1,1,3,3,1,1,1,Wooster,2022-08-24_09-30-39
10,10,3,3,3,3,2,Wooster,2022-08-24_09-30-39
4,8,5,4,4,4,1,Wooster,2022-08-24_09-30-39
2,2,9,9,2,2,1,Wooster,2022-08-24_09-30-39
10,10,7,7,10,10,1,Wooster,2022-08-24_09-30-39
6,6,10,10,10,10,2,Wooster,2022-08-24_09-30-39
10,11,11,4,11,11,2,Wooster,2022-08-24_09-30-39
13,13,9,9,9,9,2,Wooster,2022-08-24_09-30-39
10,13,9,10,10,10,1,Wooster,2022-08-24_09-30-39
6,6,5,5,5,5,2,Wooster,2022-08-24_09-30-39
2,2,6,6,2,2,1,Wooster,2022-08-24_09-30-39
12,4,13,12,12,12,1,Wooster,2022-08-24_09-30-39
12,12,1,1,1,1,2,Wooster,2022-08-24_09-30-39
2,1,1,4,1,1,1,Wooster,2022-08-24_09-30-39
4,4,8,8,8,8,2,Wooster,2022-08-24_09-30-39
10,10,2,2,10,10,1,Wooster,2022-08-24_09-30-39
8,8,2,2,8,8,1,Wooster,2022-08-24_09-30-39
2,1,1,7,1,1,1,Wooster,2022-08-24_09-30-39
7,7,12,12,12,12,2,Wooster,2022-08-24_09-30-39
4,4,13,13,4,4,1,Wooster,2022-08-24_09-30-39
6,6,12,12,6,6,1,Wooster,2022-08-24_09-30-39
8,8,12,12,12,12,2,Wooster,2022-08-24_09-30-39
9,10,10,11,10,10,2,Wooster,2022-08-24_09-30-39
10,12,11,10,10,10,1,Wooster,2022-08-24_09-30-39
10,10,8,8,10,10,1,Wooster,2022-08-24_09-30-39
6,6,5,5,6,6,1,Wooster,2022-08-24_09-30-39
12,12,11,11,12,12,1,Wooster,2022-08-24_09-30-39
5,5,2,2,5,5,1,Wooster,2022-08-24_09-30-39
1,1,3,3,1,1,1,Wooster,2022-08-24_09-30-39
8,8,7,7,7,7,1,Wooster,2022-08-24_09-30-39
4,4,2,2,2,2,2,Wooster,2022-08-24_09-30-39
5,5,12,12,5,5,1,Wooster,2022-08-24_09-30-39
5,5,9,9,5,5,1,Wooster,2022-08-24_09-30-39
12,12,7,7,12,12,1,Wooster,2022-08-24_09-30-39
14,14,6,6,14,14,1,Wooster,2022-08-24_09-30-39
8,8,14,14,8,8,1,Wooster,2022-08-24_09-30-39
3,3,14,14,14,14,2,Wooster,2022-08-24_09-30-39
2,2,4,4,4,4,2,Wooster,2022-08-24_09-30-39
6,6,9,9,6,6,1,Wooster,2022-08-24_09-30-39
2,2,7,7,2,2,1,Wooster,2022-08-24_09-30-39
12,11,13,12,12,12,1,Wooster,2022-08-24_09-30-39
